Index,Peak indices,P Peak Time,Q Peak Time,R Peak Time,S Peak Time,T Peak Time,P_ml2_Ampli,Q_ml2_Ampli,R_ml2_Ampli,S_ml2_Ampli,T_ml2_Ampli,P_v5_Ampli,Q_v5_Ampli,R_v5_Ampli,S_v5_Ampli,T_v5_Ampli,diff_T_S,diff_R_P,diff_R_next_R,diff_RQ_SR,diff_T_Q,diff_T_P,diff_T_R,label
105_1,197,0.0,497.2222222834188,547.2222222895728,602.7777778519659,813.8888889890599,0.0,-69.33286529145543,154.88221170177877,-70.36023746195437,16.492598484649367,0.0,16.94614152219401,-38.7623858727911,18.725336694291705,-0.752798076480343,211.11111113709399,547.2222222895728,727.7777778673506,105.5555555685471,316.6666667056411,813.8888889890599,266.6666666994871,N
105_2,459,1125.0000001384617,1227.777777928889,1275.0000001569233,1330.5555557193163,1536.1111113001712,23.97758865604217,-68.20242381477564,150.9881733480302,-68.05198219171267,16.11938582546982,-2.9051532199450785,15.861511569883564,-37.50162365789713,18.173744251149536,-0.7181021941826091,205.55555558085484,150.0000000184616,691.6666667517948,102.77777779042731,308.33333337128215,411.11111116170946,261.11111114324785,N
105_3,708,1819.4444446683765,1919.444444680684,1966.666666908718,2022.2222224711115,2241.6666669425645,27.04767544711949,-67.4577974590269,154.67038195177545,-70.47721417850478,14.624865249534585,-0.221730782373308,14.58536250158287,-36.04748922834364,18.1288700986006,-1.388439485814661,219.44444447145293,147.22222224034158,713.8888889767522,102.77777779042754,322.22222226188046,422.22222227418797,275.0000000338464,N
105_4,965,2536.111111423248,2630.5555558793167,2680.5555558854703,2733.333333669744,2947.2222225849578,24.96906758625597,-66.03616702178108,152.8673802198462,-72.3326928374588,16.466785671680586,-1.4850579925874536,15.433826386994694,-35.22909386520061,18.97053883445238,0.2566575117754695,213.88888891521356,144.44444446222224,713.8888889767522,102.77777779042754,316.6666667056411,411.1111111617097,266.66666669948745,N
105_5,1222,3250.0000004000003,3344.444444856069,3394.4444448622226,3447.222222646496,3652.777778227351,26.46008586378148,-65.95121235792908,154.44365240351314,-71.17737619645779,17.18475841570291,-2.5397796778558828,18.197416120875243,-37.65119710934082,19.486533453539423,-0.2031288915342132,205.55555558085507,144.44444446222224,713.8888889767522,102.77777779042708,308.33333337128215,402.77777782735075,258.3333333651285,N
105_6,1479,3958.3333338205134,4058.333333832821,4108.333333838975,4163.888889401368,4372.222222760342,24.678297803891848,-67.04967568245084,152.48438471153125,-70.10714354589425,14.862823863820662,-1.873176903193392,15.272858977046235,-34.04981593613607,17.076535988363062,-0.2644606693600659,208.33333335897441,150.00000001846138,727.7777778673508,105.55555556854688,313.8888889275213,413.88888893982903,263.88888892136765,N
105_7,1741,4683.333333909744,4788.888889478291,4836.111111706326,4891.666667268719,5116.666667296411,24.535256406361547,-66.3817662194159,149.01079178625588,-67.93810294662053,15.17844065840078,-1.3278213262891063,15.060372370346055,-36.61106672155084,19.019870891539156,-0.4232259214704866,225.0000000276923,152.77777779658118,761.1111112047865,102.77777779042754,327.77777781811983,433.3333333866667,280.55555559008553,N
105_8,2015,5441.666667336411,5550.000000683078,5597.222222911112,5655.555556251625,5880.555556279317,23.397273491927987,-68.36184497331783,150.88529488987604,-71.23825441873093,14.351088595828836,-2.126903640855602,16.483200074248025,-39.1065075484948,18.98360095268066,-0.1758122451576791,225.0000000276923,155.55555557470143,755.5555556485469,105.55555556854688,330.5555555962392,438.8888889429063,283.3333333682049,N
105_9,2287,6205.555556319317,6302.777778553505,6352.777778559659,6408.333334122052,6622.222223037265,24.130093378003277,-69.97475301857841,160.5580513271892,-72.26819132513708,16.886285938594643,-2.595687810655331,17.623539267944153,-38.64292298997385,18.98873469337528,0.5622493119301122,213.8888889152131,147.2222222403425,730.5555556454701,105.55555556854688,319.44444448376,416.66666671794883,269.44444447760634,N
105_10,2550,6933.333334186667,7036.111111977095,7083.333334205129,7138.888889767522,7347.222223126497,24.083653825078773,-68.24291516501955,156.64956499602008,-72.10578857382191,15.305200404740372,-1.497828830085334,15.025847505248846,-35.87809182472632,17.451696449695724,-1.2827602243536176,208.33333335897441,150.00000001846183,702.777777864273,102.77777779042754,311.11111114940195,413.8888889398295,263.88888892136765,N
